TF	Targets	Key
TCF4	JUN	TCF4_JUN
TCF4	KLF4	TCF4_KLF4
TCF4	LGR5	TCF4_LGR5
TCF4	MITF	TCF4_MITF
TCF4	MYC	TCF4_MYC
TCF4	NOTUM	TCF4_NOTUM
TCF4	NRXN1	TCF4_NRXN1
TCF4	PLD1	TCF4_PLD1
TCF4	PTEN	TCF4_PTEN
TCF4	SKP2	TCF4_SKP2
TCF4	VCAN	TCF4_VCAN
TCF4	VEGFA	TCF4_VEGFA
TCF4	VIM	TCF4_VIM
TCF4	WNT4	TCF4_WNT4
TCF7	SNAI2	TCF7_SNAI2
TCF7L2	ABCB1	TCF7L2_ABCB1
TCF7L2	ACVRL1	TCF7L2_ACVRL1
TCF7L2	BIRC5	TCF7L2_BIRC5
TCF7L2	CTNNB1	TCF7L2_CTNNB1
TCF7L2	GATA3	TCF7L2_GATA3
TCF7L2	GLCE	TCF7L2_GLCE
TCF7L2	HECA	TCF7L2_HECA
TCF7L2	WWC1	TCF7L2_WWC1
TCF7L2	PTGS2	TCF7L2_PTGS2
TCF7L2	SNAI2	TCF7L2_SNAI2
TCF7L2	STARD7	TCF7L2_STARD7
TCF7L2	STAT3	TCF7L2_STAT3
TCFL5	CD2	TCFL5_CD2
TEAD1	ATP6V0A2	TEAD1_ATP6V0A2
TEAD1	MSLN	TEAD1_MSLN
TEAD1	NAIP	TEAD1_NAIP
TEAD1	PAX3	TEAD1_PAX3
TEAD1	SRF	TEAD1_SRF
TEAD4	VEGFA	TEAD4_VEGFA
TEF	ALB	TEF_ALB
TEF	DBP	TEF_DBP
TEF	NPPB	TEF_NPPB
TFAP2A	ACHE	TFAP2A_ACHE
TFAP2A	ADM	TFAP2A_ADM
TFAP2A	ADRA1A	TFAP2A_ADRA1A
TFAP2A	ADRA2B	TFAP2A_ADRA2B
TFAP2A	APP	TFAP2A_APP
TFAP2A	BACE1	TFAP2A_BACE1
TFAP2A	BCL2	TFAP2A_BCL2
TFAP2A	BRS3	TFAP2A_BRS3
TFAP2A	CCNB1	TFAP2A_CCNB1
TFAP2A	CD82	TFAP2A_CD82
TFAP2A	CDH1	TFAP2A_CDH1
TFAP2A	CDKN1A	TFAP2A_CDKN1A
TFAP2A	CFTR	TFAP2A_CFTR
TFAP2A	CGA	TFAP2A_CGA
TFAP2A	CGB3	TFAP2A_CGB3
TFAP2A	COL1A1	TFAP2A_COL1A1
TFAP2A	CRABP2	TFAP2A_CRABP2
TFAP2A	CRX	TFAP2A_CRX
TFAP2A	CRYAB	TFAP2A_CRYAB
TFAP2A	CSH1	TFAP2A_CSH1
TFAP2A	CYP11A1	TFAP2A_CYP11A1
TFAP2A	DBH	TFAP2A_DBH
TFAP2A	DCBLD2	TFAP2A_DCBLD2
TFAP2A	ECM1	TFAP2A_ECM1
TFAP2A	EGFR	TFAP2A_EGFR
TFAP2A	ERBB2	TFAP2A_ERBB2
TFAP2A	ETS1	TFAP2A_ETS1
TFAP2A	F2R	TFAP2A_F2R
TFAP2A	FAS	TFAP2A_FAS
TFAP2A	FOXA1	TFAP2A_FOXA1
TFAP2A	GALNT3	TFAP2A_GALNT3
TFAP2A	GAST	TFAP2A_GAST
TFAP2A	GPX4	TFAP2A_GPX4
TFAP2A	GUSB	TFAP2A_GUSB
TFAP2A	HGF	TFAP2A_HGF
TFAP2A	HIP1	TFAP2A_HIP1
TFAP2A	HMOX1	TFAP2A_HMOX1
TFAP2A	HOXA4	TFAP2A_HOXA4
TFAP2A	HSD17B1	TFAP2A_HSD17B1
TFAP2A	HTT	TFAP2A_HTT
TFAP2A	IGFBP5	TFAP2A_IGFBP5
TFAP2A	IMPDH2	TFAP2A_IMPDH2
TFAP2A	KISS1	TFAP2A_KISS1
TFAP2A	KIT	TFAP2A_KIT
TFAP2A	KLF12	TFAP2A_KLF12
TFAP2A	KRT5	TFAP2A_KRT5
TFAP2A	L1CAM	TFAP2A_L1CAM
TFAP2A	LNPEP	TFAP2A_LNPEP
TFAP2A	MCAM	TFAP2A_MCAM
TFAP2A	MMP2	TFAP2A_MMP2
TFAP2A	MMP9	TFAP2A_MMP9
TFAP2A	MPG	TFAP2A_MPG
TFAP2A	MUC4	TFAP2A_MUC4
TFAP2A	NME3	TFAP2A_NME3
TFAP2A	NR3C1	TFAP2A_NR3C1
TFAP2A	OAT	TFAP2A_OAT
TFAP2A	PLAUR	TFAP2A_PLAUR
TFAP2A	POLD2	TFAP2A_POLD2
TFAP2A	PRKCA	TFAP2A_PRKCA
TFAP2A	PTEN	TFAP2A_PTEN
TFAP2A	PTGS2	TFAP2A_PTGS2
TFAP2A	PVR	TFAP2A_PVR
TFAP2A	SLC19A1	TFAP2A_SLC19A1
TFAP2A	SNAP91	TFAP2A_SNAP91
TFAP2A	SOD2	TFAP2A_SOD2
TFAP2A	SPRY2	TFAP2A_SPRY2
TFAP2A	SULT1E1	TFAP2A_SULT1E1
TFAP2A	TAF7	TFAP2A_TAF7
TFAP2A	TH	TFAP2A_TH
TFAP2A	TIMP2	TFAP2A_TIMP2
TFAP2A	VEGFA	TFAP2A_VEGFA
TFAP2B	ADIPOQ	TFAP2B_ADIPOQ
TFAP2B	CRYAB	TFAP2B_CRYAB
TFAP2B	DRD1	TFAP2B_DRD1
TFAP2B	ERBB2	TFAP2B_ERBB2
TFAP2B	PTGDS	TFAP2B_PTGDS
TFAP2C	CDKN1A	TFAP2C_CDKN1A
TFAP2C	CRABP2	TFAP2C_CRABP2
TFAP2C	CSTA	TFAP2C_CSTA
TFAP2C	ECM1	TFAP2C_ECM1
TFAP2C	ERBB2	TFAP2C_ERBB2
TFAP2C	ESR1	TFAP2C_ESR1
TFAP2C	GPX1	TFAP2C_GPX1
TFAP2C	MMP2	TFAP2C_MMP2
TFAP2C	RET	TFAP2C_RET
TFAP2C	SULT1E1	TFAP2C_SULT1E1
TFAP4	CDKN1A	TFAP4_CDKN1A
TFAP4	CLCN5	TFAP4_CLCN5
TFAP4	IFNG	TFAP4_IFNG
TFAP4	MDM2	TFAP4_MDM2
TFAP4	MUC4	TFAP4_MUC4
TFAP4	PPP2R2B	TFAP4_PPP2R2B
TFAP4	SALL2	TFAP4_SALL2
TFCP2	A2M	TFCP2_A2M
TFCP2	FGA	TFCP2_FGA
TFCP2	GSK3B	TFCP2_GSK3B
TFCP2	PAX6	TFCP2_PAX6
TFCP2	SPP1	TFCP2_SPP1
TFCP2	SRY	TFCP2_SRY
TFCP2	TF	TFCP2_TF
TFCP2	TYMS	TFCP2_TYMS
TFCP2	WT1	TFCP2_WT1
TFCP2L1	CYP11A1	TFCP2L1_CYP11A1
TFDP1	CAV1	TFDP1_CAV1
TFDP1	CCNE1	TFDP1_CCNE1
TFDP1	CDK1	TFDP1_CDK1
TFDP1	DHFR	TFDP1_DHFR
TFDP1	MYBL2	TFDP1_MYBL2
TFDP1	NRIP1	TFDP1_NRIP1
TFDP1	PCNA	TFDP1_PCNA
TFDP1	RRM1	TFDP1_RRM1
TFDP1	TP53	TFDP1_TP53
TFDP1	TYMS	TFDP1_TYMS
TFDP3	E2F1	TFDP3_E2F1
TFDP3	MAP1LC3B	TFDP3_MAP1LC3B
TFEB	TYR	TFEB_TYR
TFEB	TYRP1	TFEB_TYRP1
TFPT	EAF1	TFPT_EAF1
TFPT	EAF2	TFPT_EAF2
TGIF1	SERPINE1	TGIF1_SERPINE1
TGIF1	SOX3	TGIF1_SOX3
THRA	CGA	THRA_CGA
THRA	SERPINC1	THRA_SERPINC1
THRB	CGA	THRB_CGA
THRB	POR	THRB_POR
TIAL1	PF4	TIAL1_PF4
TLE3	RUNX1	TLE3_RUNX1
TLX1	ALDH1A1	TLX1_ALDH1A1
TLX1	FHL1	TLX1_FHL1
TLX1	MYC	TLX1_MYC
TLX1	NR4A3	TLX1_NR4A3
TNFAIP3	IRF7	TNFAIP3_IRF7
TNFAIP3	JUN	TNFAIP3_JUN
TNFAIP3	NFKB1	TNFAIP3_NFKB1
TNFAIP3	RELA	TNFAIP3_RELA
TNFAIP3	SATB1	TNFAIP3_SATB1
TOB1	IL2	TOB1_IL2
TOP2B	RUNX1	TOP2B_RUNX1
TP53	ABCB1	TP53_ABCB1
TP53	AFP	TP53_AFP
TP53	AKT1	TP53_AKT1
TP53	ALKBH2	TP53_ALKBH2
TP53	ALOX5	TP53_ALOX5
TP53	ANKRD1	TP53_ANKRD1
TP53	ANTXR1	TP53_ANTXR1
TP53	APAF1	TP53_APAF1
TP53	APCS	TP53_APCS
TP53	AQP3	TP53_AQP3
TP53	ATF3	TP53_ATF3
TP53	ADGRB1	TP53_ADGRB1
TP53	BAX	TP53_BAX
TP53	BBC3	TP53_BBC3
TP53	BCL2	TP53_BCL2
TP53	BCL2L1	TP53_BCL2L1
TP53	BCL3	TP53_BCL3
TP53	BDKRB2	TP53_BDKRB2
TP53	BGLAP	TP53_BGLAP
TP53	BIRC5	TP53_BIRC5
TP53	BRCA1	TP53_BRCA1
TP53	BRCA2	TP53_BRCA2
TP53	BTG2	TP53_BTG2
TP53	BTG3	TP53_BTG3
TP53	BTS1	TP53_BTS1
TP53	CABLES1	TP53_CABLES1
TP53	CARM1	TP53_CARM1
TP53	CASP1	TP53_CASP1
TP53	CASP3	TP53_CASP3
TP53	CAV1	TP53_CAV1
TP53	CCNA1	TP53_CCNA1
TP53	CCNA2	TP53_CCNA2
TP53	CCNB1	TP53_CCNB1
TP53	CCNB2	TP53_CCNB2
TP53	CCND1	TP53_CCND1
TP53	CD82	TP53_CD82
TP53	CDK1	TP53_CDK1
TP53	CDK2	TP53_CDK2
TP53	CDK4	TP53_CDK4
TP53	CDKN1A	TP53_CDKN1A
TP53	CDKN1B	TP53_CDKN1B
TP53	CHEK1	TP53_CHEK1
TP53	CHEK2	TP53_CHEK2
TP53	CHUK	TP53_CHUK
TP53	CKM	TP53_CKM
TP53	CRYAB	TP53_CRYAB
TP53	CTNNB1	TP53_CTNNB1
TP53	CTSD	TP53_CTSD
TP53	CYFIP2	TP53_CYFIP2
TP53	DDB1	TP53_DDB1
TP53	DDB2	TP53_DDB2
TP53	DKK1	TP53_DKK1
TP53	DNMT1	TP53_DNMT1
TP53	DUSP1	TP53_DUSP1
TP53	E2F1	TP53_E2F1
TP53	E2F3	TP53_E2F3
TP53	E2F7	TP53_E2F7
TP53	EGFR	TP53_EGFR
TP53	EGR1	TP53_EGR1
TP53	ELF4	TP53_ELF4
TP53	EPHA2	TP53_EPHA2
TP53	ESR1	TP53_ESR1
TP53	EZH2	TP53_EZH2
TP53	FAS	TP53_FAS
TP53	FDXR	TP53_FDXR
TP53	FGF2	TP53_FGF2
TP53	FLT1	TP53_FLT1
TP53	FOXM1	TP53_FOXM1
TP53	FOXO3	TP53_FOXO3
TP53	FRMD5	TP53_FRMD5
TP53	FUS	TP53_FUS
TP53	GADD45A	TP53_GADD45A
TP53	GC	TP53_GC
TP53	GDF15	TP53_GDF15
TP53	GLI2	TP53_GLI2
TP53	GML	TP53_GML
TP53	GPNMB	TP53_GPNMB
TP53	GSTP1	TP53_GSTP1
TP53	HIPK2	TP53_HIPK2
TP53	HNF4A	TP53_HNF4A
TP53	HRAS	TP53_HRAS
TP53	HSF1	TP53_HSF1
TP53	HSP90AB1	TP53_HSP90AB1
TP53	ID1	TP53_ID1
TP53	ID2	TP53_ID2
TP53	IER3	TP53_IER3
TP53	IFI16	TP53_IFI16
TP53	IGF1R	TP53_IGF1R
TP53	IGFBP3	TP53_IGFBP3
TP53	ING1	TP53_ING1
TP53	IPO7	TP53_IPO7
TP53	KLF2	TP53_KLF2
TP53	MAD1L1	TP53_MAD1L1
TP53	MAP4	TP53_MAP4
TP53	MCL1	TP53_MCL1
TP53	MCM7	TP53_MCM7
TP53	MDM2	TP53_MDM2
TP53	MDM4	TP53_MDM4
TP53	MET	TP53_MET
TP53	MGMT	TP53_MGMT
TP53	MKI67	TP53_MKI67
TP53	MMP1	TP53_MMP1
TP53	MMP2	TP53_MMP2
TP53	MUC2	TP53_MUC2
TP53	MYC	TP53_MYC
TP53	NFKB1	TP53_NFKB1
TP53	NKX3-1	TP53_NKX3-1
TP53	NLRC4	TP53_NLRC4
TP53	NME1	TP53_NME1
TP53	OGG1	TP53_OGG1
TP53	PAX5	TP53_PAX5
TP53	PDGFRB	TP53_PDGFRB
TP53	PERP	TP53_PERP
TP53	PIAS3	TP53_PIAS3
TP53	PLAGL1	TP53_PLAGL1
TP53	PLK1	TP53_PLK1
TP53	PLK3	TP53_PLK3
TP53	PMAIP1	TP53_PMAIP1
TP53	PML	TP53_PML
TP53	POLD1	TP53_POLD1
TP53	PPARGC1A	TP53_PPARGC1A
TP53	PTPA	TP53_PTPA
TP53	PRC1	TP53_PRC1
TP53	PRG3	TP53_PRG3
TP53	PRKAB1	TP53_PRKAB1
TP53	PTEN	TP53_PTEN
TP53	PTPN13	TP53_PTPN13
TP53	PTTG1	TP53_PTTG1
TP53	RAD51B	TP53_RAD51B
TP53	RASSF1	TP53_RASSF1
TP53	RB1	TP53_RB1
TP53	RECQL4	TP53_RECQL4
TP53	REEP5	TP53_REEP5
TP53	RELA	TP53_RELA
TP53	RRM2B	TP53_RRM2B
TP53	S100B	TP53_S100B
TP53	SFN	TP53_SFN
TP53	SIAH1	TP53_SIAH1
TP53	SIVA1	TP53_SIVA1
TP53	SLC2A1	TP53_SLC2A1
TP53	SLC6A6	TP53_SLC6A6
TP53	SMAD3	TP53_SMAD3
TP53	SSTR2	TP53_SSTR2
TP53	STAT1	TP53_STAT1
TP53	STAT3	TP53_STAT3
TP53	TBXAS1	TP53_TBXAS1
TP53	TCEAL1	TP53_TCEAL1
TP53	TCF7L2	TP53_TCF7L2
TP53	TERT	TP53_TERT
TP53	THBS1	TP53_THBS1
TP53	TNFRSF10A	TP53_TNFRSF10A
TP53	TNFRSF10B	TP53_TNFRSF10B
TP53	TP53	TP53_TP53
TP53	TP53I3	TP53_TP53I3
TP53	TP73	TP53_TP73
TP53	TRIM22	TP53_TRIM22
TP53	TYMS	TP53_TYMS
TP53	UHRF1	TP53_UHRF1
TP53	UHRF1BP1	TP53_UHRF1BP1
TP53	VCAN	TP53_VCAN
TP53	VEGFA	TP53_VEGFA
TP53	WRN	TP53_WRN
TP53	XPC	TP53_XPC
TP53	XPO1	TP53_XPO1
TP53BP1	BRCA1	TP53BP1_BRCA1
TP63	BAX	TP63_BAX
TP63	BRCA1	TP63_BRCA1
TP63	CDKN1A	TP63_CDKN1A
TP63	DDB2	TP63_DDB2
TP63	1-Dec	TP63_1-Dec
TP63	EVPL	TP63_EVPL
TP63	FDXR	TP63_FDXR
TP63	ID2	TP63_ID2
TP63	KLF4	TP63_KLF4
TP63	PPARA	TP63_PPARA
TP63	SMARCD3	TP63_SMARCD3
TP63	TCF4	TP63_TCF4
TP63	VDR	TP63_VDR
TP63	XPC	TP63_XPC
TP63	ZNF750	TP63_ZNF750
TP65	CDK6	TP65_CDK6
TP73	AQP3	TP73_AQP3
TP73	BAX	TP73_BAX
TP73	BBC3	TP73_BBC3
TP73	BIRC5	TP73_BIRC5
TP73	CABLES1	TP73_CABLES1
TP73	CDK1	TP73_CDK1
TP73	CDKN1A	TP73_CDKN1A
TP73	E2F1	TP73_E2F1
TP73	FDXR	TP73_FDXR
TP73	MDM2	TP73_MDM2
TP73	PMAIP1	TP73_PMAIP1
TP73	TERT	TP73_TERT
TP73	VDR	TP73_VDR
TRAF6	CD40	TRAF6_CD40
TRAF6	TICAM1	TRAF6_TICAM1
TRAF6	VEGFA	TRAF6_VEGFA
TRERF1	CCR7	TRERF1_CCR7
TRERF1	CD40	TRERF1_CD40
TRERF1	CD80	TRERF1_CD80
TRERF1	CD86	TRERF1_CD86
TRERF1	LILRB1	TRERF1_LILRB1
TRERF1	LILRB2	TRERF1_LILRB2
TRERF1	LILRB4	TRERF1_LILRB4
TRIB3	ATF4	TRIB3_ATF4
TRIB3	SMAD3	TRIB3_SMAD3
TRIM16	DES	TRIM16_DES
TRIM16	E2F1	TRIM16_E2F1
TRIM16	VIM	TRIM16_VIM
TRIM22	NFKB1	TRIM22_NFKB1
TRIM22	RELA	TRIM22_RELA
TRIM25	DDX58	TRIM25_DDX58
TRIM28	E2F3	TRIM28_E2F3
TRIM28	E2F4	TRIM28_E2F4
TRIM28	ID1	TRIM28_ID1
TRIM28	ZNF274	TRIM28_ZNF274
TRIP6	CDK6	TRIP6_CDK6
TRPS1	KLK3	TRPS1_KLK3
TRPS1	RUNX2	TRPS1_RUNX2
TRRAP	CCND2	TRRAP_CCND2
TRRAP	MITF	TRRAP_MITF
TSC22D1	CNP	TSC22D1_CNP
TSC22D3	CCND1	TSC22D3_CCND1
TSC22D3	CDKN1A	TSC22D3_CDKN1A
TSC22D3	FOXO1	TSC22D3_FOXO1
TSC22D3	FOXO3	TSC22D3_FOXO3
TSC22D3	FOXO4	TSC22D3_FOXO4
TSG101	CEP55	TSG101_CEP55
TSG101	EGFR	TSG101_EGFR
TSG101	REG4	TSG101_REG4
TTF2	TPO	TTF2_TPO
TTF2	TSG101	TTF2_TSG101
TWIST1	AKR1C2	TWIST1_AKR1C2
TWIST1	AKT2	TWIST1_AKT2
TWIST1	ATM	TWIST1_ATM
TWIST1	BCL2	TWIST1_BCL2
TWIST1	BMI1	TWIST1_BMI1
TWIST1	CD44	TWIST1_CD44
TWIST1	CDH1	TWIST1_CDH1
TWIST1	CDH2	TWIST1_CDH2
TWIST1	CTPS1	TWIST1_CTPS1
TWIST1	DKK1	TWIST1_DKK1
TWIST1	DNM3	TWIST1_DNM3
TWIST1	ERBB3	TWIST1_ERBB3
TWIST1	ESR1	TWIST1_ESR1
TWIST1	F2R	TWIST1_F2R
TWIST1	FN1	TWIST1_FN1
TWIST1	FOS	TWIST1_FOS
TWIST1	GDF15	TWIST1_GDF15
TWIST1	ICAM1	TWIST1_ICAM1
TWIST1	ILK	TWIST1_ILK
TWIST1	ITGB1	TWIST1_ITGB1
TWIST1	KLF17	TWIST1_KLF17
TWIST1	MAPK1	TWIST1_MAPK1
TWIST1	MAPK3	TWIST1_MAPK3
TWIST1	MMP1	TWIST1_MMP1
TWIST1	MMP2	TWIST1_MMP2
TWIST1	MYB	TWIST1_MYB
TWIST1	NF1	TWIST1_NF1
TWIST1	NR2F1	TWIST1_NR2F1
TWIST1	PFDN4	TWIST1_PFDN4
TWIST1	RAP1A	TWIST1_RAP1A
TWIST1	RBL2	TWIST1_RBL2
TWIST1	RUNX2	TWIST1_RUNX2
TWIST1	SRPX	TWIST1_SRPX
TWIST1	TIMP1	TWIST1_TIMP1
TWIST1	YBX1	TWIST1_YBX1
TWIST2	AKR1C2	TWIST2_AKR1C2
TWIST2	ATM	TWIST2_ATM
TWIST2	CD44	TWIST2_CD44
TWIST2	CDH1	TWIST2_CDH1
TWIST2	CDH2	TWIST2_CDH2
TWIST2	CTPS1	TWIST2_CTPS1
TWIST2	DKK1	TWIST2_DKK1
TWIST2	ERBB3	TWIST2_ERBB3
TWIST2	F2R	TWIST2_F2R
TWIST2	FN1	TWIST2_FN1
TWIST2	FOS	TWIST2_FOS
TWIST2	GDF15	TWIST2_GDF15
TWIST2	ICAM1	TWIST2_ICAM1
TWIST2	ILK	TWIST2_ILK
TWIST2	ITGB1	TWIST2_ITGB1
TWIST2	MMP2	TWIST2_MMP2
TWIST2	MYB	TWIST2_MYB
TWIST2	NF1	TWIST2_NF1
TWIST2	NR2F1	TWIST2_NR2F1
TWIST2	PFDN4	TWIST2_PFDN4
TWIST2	POSTN	TWIST2_POSTN
TWIST2	RAP1A	TWIST2_RAP1A
TWIST2	RBL2	TWIST2_RBL2
TWIST2	RUNX2	TWIST2_RUNX2
TWIST2	SRPX	TWIST2_SRPX
UBP1	CYP11A1	UBP1_CYP11A1
UBTF	TAF1B	UBTF_TAF1B
UHRF1	ABCB1	UHRF1_ABCB1
UHRF1	PPARG	UHRF1_PPARG
UHRF1	RB1	UHRF1_RB1
UHRF1	TOP2A	UHRF1_TOP2A
UHRF1	VEGFA	UHRF1_VEGFA
UPF1	NCBP1	UPF1_NCBP1
UPF1	SLBP	UPF1_SLBP
UPF2	UPF1	UPF2_UPF1
URI1	AR	URI1_AR
USF1	ABCA1	USF1_ABCA1
USF1	AGT	USF1_AGT
USF1	APC	USF1_APC
USF1	APEX1	USF1_APEX1
USF1	APOA2	USF1_APOA2
USF1	APOA5	USF1_APOA5
USF1	ASCL2	USF1_ASCL2
USF1	ASPH	USF1_ASPH
USF1	B2M	USF1_B2M
USF1	BRCA2	USF1_BRCA2
USF1	CCNB1	USF1_CCNB1
USF1	CD2	USF1_CD2
USF1	CEACAM1	USF1_CEACAM1
USF1	CEACAM5	USF1_CEACAM5
USF1	CIITA	USF1_CIITA
USF1	CTSB	USF1_CTSB
USF1	CTSD	USF1_CTSD
USF1	CXCR4	USF1_CXCR4
USF1	CYP19A1	USF1_CYP19A1
USF1	CYP1A1	USF1_CYP1A1
USF1	EXT1	USF1_EXT1
USF1	FBP1	USF1_FBP1
USF1	FCER1A	USF1_FCER1A
USF1	FMO3	USF1_FMO3
USF1	FMR1	USF1_FMR1
USF1	FOXA2	USF1_FOXA2
USF1	GATA5	USF1_GATA5
USF1	GCK	USF1_GCK
USF1	HMOX1	USF1_HMOX1
USF1	HOXB4	USF1_HOXB4
USF1	HOXB7	USF1_HOXB7
USF1	ID4	USF1_ID4
USF1	IFNG	USF1_IFNG
USF1	ISG20	USF1_ISG20
USF1	LIPC	USF1_LIPC
USF1	MVP	USF1_MVP
USF1	MYH9	USF1_MYH9
USF1	NFKB1	USF1_NFKB1
USF1	NPHS2	USF1_NPHS2
USF1	P4HA1	USF1_P4HA1
USF1	PF4	USF1_PF4
USF1	PIGR	USF1_PIGR
USF1	PKLR	USF1_PKLR
USF1	POU2F1	USF1_POU2F1
USF1	PTGDS	USF1_PTGDS
USF1	PTGS2	USF1_PTGS2
USF1	PTPN6	USF1_PTPN6
USF1	RELA	USF1_RELA
USF1	S100A6	USF1_S100A6
USF1	SCN9A	USF1_SCN9A
USF1	SERBP1	USF1_SERBP1
USF1	SERPINE1	USF1_SERPINE1
USF1	SF1	USF1_SF1
USF1	SLC16A1	USF1_SLC16A1
USF1	SLC19A1	USF1_SLC19A1
USF1	SLC1A3	USF1_SLC1A3
USF1	SLC22A2	USF1_SLC22A2
USF1	TBX21	USF1_TBX21
USF1	TCN2	USF1_TCN2
USF1	TERT	USF1_TERT
USF1	TGFB1	USF1_TGFB1
USF1	TGFB2	USF1_TGFB2
USF1	TOP3A	USF1_TOP3A
USF1	TRAP	USF1_TRAP
USF1	TYMS	USF1_TYMS
USF2	ABCA1	USF2_ABCA1
USF2	APC	USF2_APC
USF2	APOA2	USF2_APOA2
USF2	APOA5	USF2_APOA5
USF2	ASCL2	USF2_ASCL2
USF2	ASPH	USF2_ASPH
USF2	ATP5F1A	USF2_ATP5F1A
USF2	B2M	USF2_B2M
USF2	BRCA1	USF2_BRCA1
USF2	BRCA2	USF2_BRCA2
USF2	CD2	USF2_CD2
USF2	CEACAM1	USF2_CEACAM1
USF2	CEACAM5	USF2_CEACAM5
USF2	CFTR	USF2_CFTR
USF2	CTSB	USF2_CTSB
USF2	CTSD	USF2_CTSD
USF2	CXCR2	USF2_CXCR2
USF2	CXCR4	USF2_CXCR4
USF2	CYP19A1	USF2_CYP19A1
USF2	EPAS1	USF2_EPAS1
USF2	FBP1	USF2_FBP1
USF2	FCER1A	USF2_FCER1A
USF2	FMR1	USF2_FMR1
USF2	HIF1A	USF2_HIF1A
USF2	HMOX1	USF2_HMOX1
USF2	HOXB4	USF2_HOXB4
USF2	IGF2R	USF2_IGF2R
USF2	LIPC	USF2_LIPC
USF2	MYH9	USF2_MYH9
USF2	NR5A1	USF2_NR5A1
USF2	P4HA1	USF2_P4HA1
USF2	PDX1	USF2_PDX1
USF2	PF4	USF2_PF4
USF2	PIGR	USF2_PIGR
USF2	PKLR	USF2_PKLR
USF2	POU2F1	USF2_POU2F1
USF2	PTGS2	USF2_PTGS2
USF2	PTPN6	USF2_PTPN6
USF2	SF1	USF2_SF1
USF2	SLC19A1	USF2_SLC19A1
USF2	TCN2	USF2_TCN2
USF2	TERT	USF2_TERT
USF2	TGFB1	USF2_TGFB1
USF2	TGFB2	USF2_TGFB2
USF2	THBS1	USF2_THBS1
USF2	TOP3A	USF2_TOP3A
USF2	TRAP	USF2_TRAP
UTF1	CDKN1B	UTF1_CDKN1B
VDR	AMH	VDR_AMH
VDR	ASAP2	VDR_ASAP2
VDR	BGLAP	VDR_BGLAP
VDR	BHLHE40	VDR_BHLHE40
VDR	CALB1	VDR_CALB1
VDR	CAMP	VDR_CAMP
VDR	CD14	VDR_CD14
VDR	CDH1	VDR_CDH1
VDR	CDKN1A	VDR_CDKN1A
VDR	CDKN1B	VDR_CDKN1B
VDR	CST5	VDR_CST5
VDR	CXCL8	VDR_CXCL8
VDR	CYP1A1	VDR_CYP1A1
VDR	CYP24A1	VDR_CYP24A1
VDR	CYP3A4	VDR_CYP3A4
VDR	CYP3A5	VDR_CYP3A5
VDR	CYP3A7	VDR_CYP3A7
VDR	CYP7A1	VDR_CYP7A1
VDR	DDIT4	VDR_DDIT4
VDR	DKK4	VDR_DKK4
VDR	EGFR	VDR_EGFR
VDR	ERBB2	VDR_ERBB2
VDR	FOXP3	VDR_FOXP3
VDR	HLA-DRB1	VDR_HLA-DRB1
VDR	HOXA10	VDR_HOXA10
VDR	IGFBP3	VDR_IGFBP3
VDR	IL10	VDR_IL10
VDR	IL12B	VDR_IL12B
VDR	IL2	VDR_IL2
VDR	IL6	VDR_IL6
VDR	NCOR1	VDR_NCOR1
VDR	PHB	VDR_PHB
VDR	PLD1	VDR_PLD1
VDR	PODXL	VDR_PODXL
VDR	PRL	VDR_PRL
VDR	PTH	VDR_PTH
VDR	SKP2	VDR_SKP2
VDR	TLR10	VDR_TLR10
VDR	TNFRSF21	VDR_TNFRSF21
VDR	TPT1	VDR_TPT1
VDR	TRPV6	VDR_TRPV6
VDR	UCP1	VDR_UCP1
VEZF1	IL3	VEZF1_IL3
VHL	ANGPT2	VHL_ANGPT2
VHL	AR	VHL_AR
VHL	CA12	VHL_CA12
VHL	CA9	VHL_CA9
VHL	CCND1	VHL_CCND1
VHL	CDKN1B	VHL_CDKN1B
VHL	CDKN1C	VHL_CDKN1C
VHL	COL4A2	VHL_COL4A2
VHL	CXCR4	VHL_CXCR4
VHL	DAB2	VHL_DAB2
VHL	HIF1A	VHL_HIF1A
VHL	IGF1R	VHL_IGF1R
VHL	KLF10	VHL_KLF10
VHL	NMU	VHL_NMU
VHL	SPARC	VHL_SPARC
VHL	BHLHE40	VHL_BHLHE40
VHL	TCF4	VHL_TCF4
VHL	TFRC	VHL_TFRC
VHL	TP53	VHL_TP53
VHL	VEGFA	VHL_VEGFA
WDR5	MYC	WDR5_MYC
WHSC1	AR	WHSC1_AR
WHSC1	ID1	WHSC1_ID1
WT1	ABCB1	WT1_ABCB1
WT1	AMH	WT1_AMH
WT1	AR	WT1_AR
WT1	BCL2	WT1_BCL2
WT1	CAMP	WT1_CAMP
WT1	CCNE1	WT1_CCNE1
WT1	CD14	WT1_CD14
WT1	ADGRE5	WT1_ADGRE5
WT1	CDC73	WT1_CDC73
WT1	CDH1	WT1_CDH1
WT1	CDKN1A	WT1_CDKN1A
WT1	CIAO1	WT1_CIAO1
WT1	CKM	WT1_CKM
WT1	CTCF	WT1_CTCF
WT1	CTGF	WT1_CTGF
WT1	CX3CL1	WT1_CX3CL1
WT1	CXXC5	WT1_CXXC5
WT1	CYP19A1	WT1_CYP19A1
WT1	DNMT3A	WT1_DNMT3A
WT1	EGFR	WT1_EGFR
WT1	EREG	WT1_EREG
WT1	ETS1	WT1_ETS1
